experiment_type,experiment_name,experiment_code,country,age,age_num,mean_C_tr,mean_lambda_xr,mean_climate_component,mean_relative_mx_impact,mean_relative_mx_impact_pct,median_relative_mx_impact_pct,min_relative_mx_impact_pct,max_relative_mx_impact_pct,mean_delta_vs_baseline_relative_mx_impact_pct,mean_delta_vs_baseline_climate_component
lambda_shock,L2_lambda_100pct,L2,FR,76,76.0,2.370625754874766,0.0165972687850997,0.039345912842536364,0.04039721244350614,4.0397212443506145,4.113817047547719,-0.8867526164454853,8.641973726780726,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,FR,77,77.0,2.370625754874766,0.0174387230254299,0.04134068593621172,0.04250243647562333,4.250243647562334,4.326830741054644,-0.9314994921378106,9.09947694698161,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,FR,78,78.0,2.370625754874766,0.0134347941253061,0.03184886896489084,0.03253514755508234,3.253514755508234,3.317120005928076,-0.7183976583480023,6.939608027678612,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,FR,79,79.0,2.370625754874766,0.007477333167804,0.017725958585375484,0.017937064181460682,1.7937064181460682,1.832826487066641,-0.4004739046044037,3.8048180690055444,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,FR,80,80.0,2.370625754874766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,FR,81,81.0,2.370625754874766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,FR,82,82.0,2.370625754874766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,FR,83,83.0,2.370625754874766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,FR,84,84.0,2.370625754874766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,FR,85,85.0,2.370625754874766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,20,20.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,21,21.0,3.5972759259739395,0.0112402887822658,0.040434420237439685,0.04133287731564091,4.133287731564091,4.424114117920652,1.304519460820086,6.389727922372046,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,22,22.0,3.5972759259739395,0.0027692712806877,0.009961832910508882,0.010015736556415435,1.0015736556415435,1.0722549947804305,0.31982669917483,1.5376906874288165,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,23,23.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,24,24.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,25,25.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,26,26.0,3.5972759259739395,0.0061271225329551,0.022040950383291843,0.022306044595933907,2.230604459593391,2.3878408338880774,0.7090016685652678,3.4339532875655943,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,27,27.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,28,28.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,29,29.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,30,30.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,31,31.0,3.5972759259739395,0.0102586892041863,0.03690333570626812,0.03765071090779358,3.7650710907793585,4.030084346322105,1.1899225075881148,5.815815452854989,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,32,32.0,3.5972759259739395,0.0064477426205221,0.023194309305680273,0.023488002399176953,2.3488002399176953,2.5143499494452826,0.7462404056106653,3.616857278783625,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,33,33.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,34,34.0,3.5972759259739395,0.0181147089081296,0.06516360626124028,0.06751936901243641,6.751936901243642,7.225760131123349,2.1107197122401056,10.49718583566943,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,35,35.0,3.5972759259739395,0.0169481073003354,0.06096701838231971,0.0630257960963467,6.302579609634671,6.745074693198161,1.9734554491223522,9.789135330093423,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,36,36.0,3.5972759259739395,0.0302394831765757,0.10877976484498972,0.11545625642502597,11.545625642502596,12.351622025663268,3.5483262935237514,18.132017819782398,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,37,37.0,3.5972759259739395,0.0035596330969372,0.012804982444912247,0.01289414200148971,1.289414200148971,1.3803847248544887,0.41129408718494354,1.9808755626302021,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,38,38.0,3.5972759259739395,0.0181726223448448,0.06537193687292628,0.06774297691721129,6.77429769172113,7.249679044511059,2.117538714254752,10.53245421331761,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,39,39.0,3.5972759259739395,0.0391924641291999,0.14098610769156797,0.152343046288423,15.234304628842299,16.29320393970961,4.622835191519226,24.106191806827717,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,40,40.0,3.5972759259739395,0.0253009447007426,0.09101447927637928,0.09565620007493826,9.565620007493825,10.234876205420518,2.960348107113009,14.960583214378476,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,41,41.0,3.5972759259739395,0.0314881237599861,0.113271469555886,0.12052337154776718,12.052337154776717,12.893218721352163,3.6975194328229044,18.947633647577277,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,42,42.0,3.5972759259739395,0.0550194311928387,0.19792007529077826,0.22080901353923896,22.080901353923895,23.602408327517587,6.549688723152158,35.41593020246121,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,43,43.0,3.5972759259739395,0.0292986911321491,0.1053954762722261,0.111654762112025,11.165476211202499,11.945271370729182,3.436058077154547,17.521186011611057,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,44,44.0,3.5972759259739395,0.0382756288057475,0.13768799805443013,0.14850583215810728,14.85058321581073,15.88328906550105,4.512288964981748,23.4807688562932,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,45,45.0,3.5972759259739395,0.0430999932610285,0.15504256816753684,0.16885288748345015,16.885288748345012,18.05657259270752,5.095293085926222,26.80744531112451,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,46,46.0,3.5972759259739395,0.0413384107931718,0.14870566996429815,0.16137860193036938,16.137860193036936,17.258329280331154,4.882037268508177,25.5824703836224,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,47,47.0,3.5972759259739395,0.0369793113561388,0.13302478650053282,0.14310388000344532,14.310388000344531,15.306173159412051,4.356186475080004,22.60185542361768,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,48,48.0,3.5972759259739395,0.0251818467852334,0.09058605121208435,0.09518341242953499,9.518341242953499,10.184324231311503,2.946209716193926,14.885161526966373,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,49,49.0,3.5972759259739395,0.0195336202050009,0.07026782171056786,0.07301248271190745,7.301248271190745,7.813325397284698,2.2779202040522195,11.36452914299717,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,50,50.0,3.5972759259739395,0.0233632481756837,0.08404405021494153,0.08799135173046438,8.799135173046439,9.415280250542214,2.7305606474356647,13.739616540023004,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,51,51.0,3.5972759259739395,0.015358875611923202,0.05525011348879959,0.05693717483274082,5.693717483274082,6.093714544117157,1.786760686632749,8.83187081293313,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,52,52.0,3.5972759259739395,0.0084307000980262,0.030327554501735778,0.030831042809039134,3.083104280903913,3.3002585331673773,0.9768590908726615,4.7552821177758275,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,53,53.0,3.5972759259739395,0.0065458932780576,0.02354738430315124,0.02385012774166258,2.385012774166258,2.5531091225312164,0.7576429633614934,3.6729138728400557,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,54,54.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,55,55.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,56,56.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,57,57.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,58,58.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,59,59.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,60,60.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,61,61.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,62,62.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,63,63.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,64,64.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,65,65.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,66,66.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,67,67.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,68,68.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,69,69.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,70,70.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,71,71.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,72,72.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,73,73.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,74,74.0,3.5972759259739395,0.0007045949651442,0.002534622505675678,0.0025381021831467477,0.25381021831467476,0.27173368031845335,0.08127773849240238,0.3890169609274574,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,75,75.0,3.5972759259739395,0.0003705684739877,0.0013330370504008532,0.0013339991022933205,0.13339991022933204,0.14282129193889936,0.04273826626972621,0.20440785703783604,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,76,76.0,3.5972759259739395,0.0050384928884246,0.01812484917072071,0.018303843575241282,1.8303843575241283,1.9594571076287037,0.5826643831147837,2.8153290491500726,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,77,77.0,3.5972759259739395,0.0077759961371151,0.027972403704510495,0.02840034396475703,2.840034396475703,3.0401147243289683,0.9006584628397096,4.378037232765619,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,78,78.0,3.5972759259739395,0.0099402788727145,0.03575792588628324,0.03645931918206826,3.6459319182068257,3.902588986744604,1.1527775100301563,5.6303160928765195,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,79,79.0,3.5972759259739395,0.012954914706751,0.04660240279764111,0.04779869897810376,4.779869897810376,5.115976119041643,1.505005085732325,7.399696834029035,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,80,80.0,3.5972759259739395,0.0109740369363453,0.03947663888186375,0.04033272182541741,4.033272182541741,4.317089098250904,1.2734230384009892,6.233751339361482,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,81,81.0,3.5972759259739395,0.0148066517701223,0.05326361195694036,0.05483034200950872,5.483034200950872,5.868312630820283,1.7219683223633986,8.501199693415074,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,82,82.0,3.5972759259739395,0.0178902482651434,0.0643561593938974,0.06665318846081283,6.665318846081283,7.133105704969989,2.0842949564531477,10.360599110790613,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,83,83.0,3.5972759259739395,0.0187340846234366,0.06739167161104703,0.06991344833665598,6.991344833665599,7.481846193352792,2.18367155150907,10.874960091612063,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,84,84.0,3.5972759259739395,0.0199223497496626,0.07166618914329421,0.07452271782006135,7.452271782006136,7.974857806885494,2.3237747520505003,11.60333517344132,0.0,0.0
lambda_shock,L2_lambda_100pct,L2,IT,85,85.0,3.5972759259739395,0.02323456159963,0.08358112909290755,0.08748436741240878,8.748436741240878,9.361065414934732,2.7153181431377016,13.658990253194725,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,20,20.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,21,21.0,4.033746924744858,0.014292304149565801,0.05765153791082923,0.059480833580293074,5.948083358029307,5.764612568035843,1.933570176846433,9.243592615335782,2.0239433327199072,0.019217179303609742
lambda_shock,L3_lambda_150pct,L3,ES,22,22.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,23,23.0,4.033746924744858,0.0110476249600002,0.044563323208135344,0.045650831746708274,4.565083174670828,4.427422911702483,1.4913508955423982,7.072812802070305,1.546135567874694,0.014854441069378447
lambda_shock,L3_lambda_150pct,L3,ES,24,24.0,4.033746924744858,0.02701367809550325,0.10896634094378378,0.11563244376423404,11.563244376423405,11.17455680880164,3.6860396953279695,18.18753564309883,4.006692815141271,0.03632211364792792
lambda_shock,L3_lambda_150pct,L3,ES,25,25.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,26,26.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,27,27.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,28,28.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,29,29.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,30,30.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,31,31.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,32,32.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,33,33.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,34,34.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,35,35.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,36,36.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,37,37.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,38,38.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,39,39.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,40,40.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,41,41.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,42,42.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,43,43.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,44,44.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,45,45.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,46,46.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,47,47.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,48,48.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,49,49.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,50,50.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,51,51.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,52,52.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,53,53.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,54,54.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,55,55.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,56,56.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,57,57.0,4.033746924744858,0.0024845528733294002,0.01002205751215847,0.010076339490776218,1.0076339490776218,0.9790535645428422,0.33347540332751,1.5487773739245592,0.3370873161745948,0.003340685837386157
lambda_shock,L3_lambda_150pct,L3,ES,58,58.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,59,59.0,4.033746924744858,0.0032293876798269,0.013026532622310691,0.013118344051133532,1.311834405113353,1.2744236438808398,0.4336632391984674,2.0177361483739498,0.4393251338802127,0.00434217754077023
lambda_shock,L3_lambda_150pct,L3,ES,60,60.0,4.033746924744858,0.00025209560686245,0.0010168898789230966,0.0010174468100071679,0.10174468100071678,0.09890558220362333,0.03378555568067654,0.1560641224191528,0.03392727310263611,0.0003389632929743656
lambda_shock,L3_lambda_150pct,L3,ES,61,61.0,4.033746924744858,0.0014641201069146,0.005905889978723881,0.005924710513307191,0.592471051330719,0.5757910019575263,0.19637908077190236,0.9097959126618704,0.1979092108752299,0.0019686299929079602
lambda_shock,L3_lambda_150pct,L3,ES,62,62.0,4.033746924744858,0.0054693761474472,0.022062079215038024,0.022326337834298045,2.2326337834298045,2.167924965351564,0.7355676450120141,3.4411556376941155,0.7501165890424609,0.007354026405012675
lambda_shock,L3_lambda_150pct,L3,ES,63,63.0,4.033746924744858,0.0085595077388787,0.03452688801903177,0.03517719947806526,3.517719947806526,3.4134898577758532,1.153543976112159,5.437460500478397,1.1871516273466294,0.011508962673010591
lambda_shock,L3_lambda_150pct,L3,ES,64,64.0,4.033746924744858,0.007615741578443851,0.030719974171699437,0.031234035993731743,3.1234035993731744,3.0314760584013056,1.0257049771277948,4.823710677911364,1.0526473738354079,0.010239991390566479
lambda_shock,L3_lambda_150pct,L3,ES,65,65.0,4.033746924744858,0.01476496310330175,0.05955812451191474,0.06151184705938413,6.151184705938413,5.960827320614781,1.99814973894068,9.56346595191535,2.0944707529194897,0.019852708170638243
lambda_shock,L3_lambda_150pct,L3,ES,66,66.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,67,67.0,4.033746924744858,0.0056554478430744,0.022812645345056306,0.02309527132516453,2.309527132516453,2.24250012395244,0.7606870721123871,3.5602860843760853,0.7761593574669029,0.007604215115018768
lambda_shock,L3_lambda_150pct,L3,ES,68,68.0,4.033746924744858,0.008269442457225,0.033356838081185905,0.03396354887137009,3.396354887137009,3.295927898409512,1.1142356191629732,5.248443769770095,1.1457151630598694,0.011118946027061967
lambda_shock,L3_lambda_150pct,L3,ES,69,69.0,4.033746924744858,0.0018635549114520002,0.0075171088931626825,0.007547617985539243,0.7547617985539243,0.7334505859828644,0.25002128242292976,1.1594363917556638,0.2522665385668018,0.002505702964387561
lambda_shock,L3_lambda_150pct,L3,ES,70,70.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,71,71.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,72,72.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,73,73.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,74,74.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,75,75.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,76,76.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,77,77.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,78,78.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,79,79.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,80,80.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,81,81.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,82,82.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,83,83.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,84,84.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,ES,85,85.0,4.033746924744858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_shock,L3_lambda_150pct,L3,FR,20,20.0,2.370625754874766,0.06795238493700691,0.16108967383683268,0.17983110510666217,17.983110510666215,17.94583327597923,-3.581034983690723,40.40456698511294,6.43338843645533,0.053696557945610894
lambda_shock,L3_lambda_150pct,L3,FR,21,21.0,2.370625754874766,0.0789640835362119,0.18719429014102643,0.21284594387313452,21.28459438731345,21.143128267556666,-4.149145381483432,48.34209057985917,7.700908090078145,0.06239809671367546
lambda_shock,L3_lambda_150pct,L3,FR,22,22.0,2.370625754874766,0.051044979362662495,0.12100854273417865,0.13136919758116722,13.136919758116722,13.200168257708956,-2.702195061019641,29.036012818885325,4.618509648200058,0.040336180911392884
lambda_shock,L3_lambda_150pct,L3,FR,23,23.0,2.370625754874766,0.0410501140643406,0.09731445764147267,0.10393497474697799,10.393497474697801,10.48505674858966,-2.178903400366994,22.753299277041283,3.616382018890882,0.03243815254715756
lambda_shock,L3_lambda_150pct,L3,FR,24,24.0,2.370625754874766,0.08007782413385281,0.18983455228604357,0.21625111194487515,21.625111194487516,21.471295458023974,-4.206418234882914,49.169480014226295,7.833024443548341,0.06327818409534787
lambda_shock,L3_lambda_150pct,L3,FR,25,25.0,2.370625754874766,0.03701734929360495,0.08775428161261513,0.09311198891100021,9.311198891100021,9.408081180264904,-1.966967748664472,20.305796081697892,3.2262614547628,0.029251427204205042
lambda_shock,L3_lambda_150pct,L3,FR,26,26.0,2.370625754874766,0.014495686682566952,0.034363848184288365,0.035163788000831905,3.51637880008319,3.5837003544539447,-0.774906332665537,7.507694114154528,1.1901036938385208,0.011454616061429458
lambda_shock,L3_lambda_150pct,L3,FR,27,27.0,2.370625754874766,0.040007720481440696,0.09484333256713398,0.1011240425263937,10.11240425263937,10.205667086305281,-2.1241659834458138,22.11593436756727,3.5147722061116204,0.03161444418904466
lambda_shock,L3_lambda_150pct,L3,FR,28,28.0,2.370625754874766,0.043019432064091354,0.10198297361122027,0.10927112999785803,10.927112999785802,11.0148217593091,-2.2822312682118984,23.96651929047051,3.8098259744473384,0.033994324537073434
lambda_shock,L3_lambda_150pct,L3,FR,29,29.0,2.370625754874766,0.053725640329125905,0.12736338666136426,0.13887802172156563,13.887802172156562,13.939651590108436,-2.8420671770600814,30.775079652082905,4.8960377644157695,0.04245446222045476
lambda_shock,L3_lambda_150pct,L3,FR,30,30.0,2.370625754874766,0.038619504814454406,0.09155239275365562,0.09739508849083026,9.739508849083025,9.834684421516094,-2.0512214477198865,21.272254124205414,3.380289108900101,0.03051746425121855
