country,year,age,age_num,mx,log_mx,mx_hat_baseline,log_mx_hat_baseline,baseline_residual
IT,2012,39,39.0,0.00072,-7.236259345954173,0.0007115334623855165,-7.248088110780593,0.01182876482641948
IT,2012,40,40.0,0.0008,-7.1308988302963465,0.0007788704396628215,-7.157665842147911,0.026767011851564604
IT,2012,41,41.0,0.00081,-7.1184763102977895,0.0008606266813385753,-7.057849734858194,-0.0606265754395956
IT,2012,42,42.0,0.00101,-6.897804948128969,0.0009610615943766763,-6.947472057003509,0.049667108874539956
IT,2012,43,43.0,0.00105,-6.8589651148127055,0.0010501677469775062,-6.858805368546623,-0.00015974626608272757
IT,2012,44,44.0,0.00112,-6.794426593675134,0.0011623895879162498,-6.757277403150031,-0.03714919052510268
IT,2012,45,45.0,0.00132,-6.630123542383857,0.0012894651370913386,-6.65352776899801,0.023404226614152535
IT,2012,46,46.0,0.00145,-6.536191722549654,0.0014319870613407042,-6.548692245861106,0.01250052331145124
IT,2012,47,47.0,0.00157,-6.45667965962192,0.001557776853382249,-6.464495568118633,0.00781590849671332
IT,2012,48,48.0,0.00176,-6.342441469932076,0.001710760672114653,-6.370817169884486,0.028375699952409406
IT,2012,49,49.0,0.002,-6.214608098422191,0.0019131304855561357,-6.259014380941097,0.04440628251890555
IT,2012,50,50.0,0.0022,-6.119297918617867,0.002106738922892345,-6.1626140612383695,0.04331614262050287
IT,2012,51,51.0,0.00233,-6.061887011404528,0.0022956986510568643,-6.076718058678485,0.014831047273957232
IT,2012,52,52.0,0.00261,-5.948405057647535,0.0025719723966157585,-5.963082204928835,0.014677147281299874
IT,2012,53,53.0,0.00285,-5.860436284701578,0.0027863947234374607,-5.883006732598793,0.022570447897215296
IT,2012,54,54.0,0.00318,-5.750874082190052,0.0030890049390780864,-5.779906266122372,0.029032183932319988
IT,2012,55,55.0,0.0034,-5.683979847360021,0.0033515005226829545,-5.698347116211342,0.01436726885132078
IT,2012,56,56.0,0.00388,-5.551920125346955,0.0037201936206040626,-5.5939795635020815,0.04205943815512647
IT,2012,57,57.0,0.0041,-5.496768305271875,0.004089780755934615,-5.499263915270183,0.0024956099983084457
IT,2012,58,58.0,0.00455,-5.392628046019278,0.004460010152504585,-5.412604236606436,0.019976190587157383
IT,2012,59,59.0,0.00502,-5.294325345278499,0.0049066684686797195,-5.317160087091489,0.022834741812990167
IT,2012,60,60.0,0.0055,-5.2030071867437115,0.005467515772405485,-5.208930920661136,0.005923733917424734
IT,2012,61,61.0,0.00603,-5.111008268243043,0.0059281199338033375,-5.128048159444809,0.01703989120176619
IT,2012,62,62.0,0.00675,-4.9982127740976985,0.006517158662509478,-5.033316785985413,0.03510401188771439
IT,2012,63,63.0,0.00723,-4.929516242811464,0.007158861779170888,-4.939404280036096,0.009888037224632384
IT,2012,64,64.0,0.0079,-4.840892519509161,0.007813083947691441,-4.851955521408404,0.011063001899242586
IT,2012,65,65.0,0.0088,-4.733003557497976,0.008600016987432733,-4.75599110044175,0.02298754294377403
IT,2012,66,66.0,0.00997,-4.60817469500839,0.009493914919778334,-4.6571042203658495,0.04892952535745909
IT,2012,67,67.0,0.01074,-4.533780189901418,0.01036629332373374,-4.5691957629013125,0.035415572999894174
IT,2012,68,68.0,0.01172,-4.44645849483327,0.01132676284010438,-4.480586960556306,0.03412846572303607
IT,2012,69,69.0,0.01268,-4.3677293299730575,0.012470419694334017,-4.384395863534659,0.01666653356160186
IT,2012,70,70.0,0.01392,-4.274428624075863,0.013793702831665745,-4.283543107509017,0.009114483433153353
IT,2012,71,71.0,0.01513,-4.191075751181873,0.0153228192476375,-4.178412107602805,-0.012663643579068129
IT,2012,72,72.0,0.01683,-4.084592270779423,0.016974528266131987,-4.076041395842111,-0.008550874937311548
IT,2012,73,73.0,0.01893,-3.9670073137609054,0.018839224286791544,-3.971814184418761,0.004806870657855455
IT,2012,74,74.0,0.02113,-3.857061447354172,0.021090812942196027,-3.8589177388997773,0.0018562915456055151
IT,2012,75,75.0,0.02386,-3.735551862312367,0.023474687485433694,-3.7518325666310064,0.016280704318639483
IT,2012,76,76.0,0.02706,-3.609698656239495,0.02645589202866422,-3.632276384477279,0.022577728237783923
IT,2012,77,77.0,0.03015,-3.501570355808943,0.029648039518774632,-3.5183592765077956,0.01678892069885274
IT,2012,78,78.0,0.03417,-3.3764072128549367,0.033507978186127274,-3.395971713695702,0.01956450084076522
IT,2012,79,79.0,0.03951,-3.2312014745588375,0.03816312391243658,-3.265885572219234,0.034684097660396596
IT,2012,80,80.0,0.04503,-3.100426344668657,0.043406989286073214,-3.1371348073839753,0.03670846271531847
IT,2012,81,81.0,0.0514,-2.9681171065210177,0.04931951751576567,-3.0094353834636567,0.04131827694263901
IT,2012,82,82.0,0.05894,-2.831235301672588,0.05639250080873232,-2.87541909370285,0.04418379203026168
IT,2012,83,83.0,0.06625,-2.7143198141158056,0.06415753033105674,-2.7464138085111,0.032093994395294256
IT,2012,84,84.0,0.07603,-2.5766272797417917,0.0730711788424977,-2.616321260251836,0.03969398051004447
IT,2012,85,85.0,0.08572,-2.4566691083767607,0.08327343120773512,-2.485625733774109,0.028956625397348112
IT,2013,20,20.0,0.0003,-8.111728083308073,0.00028695899860436155,-8.15617121441611,0.04444313110803755
IT,2013,21,21.0,0.00027,-8.2170885989659,0.00030319893879555303,-8.10112140421685,-0.11596719474905015
IT,2013,22,22.0,0.00025,-8.294049640102028,0.0003148255232727517,-8.063491966967014,-0.23055767313501363
IT,2013,23,23.0,0.00032,-8.047189562170502,0.00030220275012789703,-8.104412407810004,0.05722284563950275
IT,2013,24,24.0,0.00032,-8.047189562170502,0.00031344236527546535,-8.067895057613944,0.020705495443442246
IT,2013,25,25.0,0.00034,-7.986564940354067,0.00033271787206581404,-8.008215658120477,0.021650717766410033
IT,2013,26,26.0,0.00035,-7.957577403480815,0.0003299275353644663,-8.016637517421767,0.05906011394095234
IT,2013,27,27.0,0.00034,-7.986564940354067,0.0003303316134978947,-8.015413518679537,0.028848578325470164
IT,2013,28,28.0,0.00033,-8.016417903503749,0.00033765638850457414,-7.99348178162908,-0.02293612187466909
IT,2013,29,29.0,0.00032,-8.047189562170502,0.0003467414163512403,-7.966931253650382,-0.08025830852011939
IT,2013,30,30.0,0.00038,-7.875339305243843,0.0003683029202494031,-7.90660480554821,0.031265500304367144
IT,2013,31,31.0,0.00039,-7.849363818840582,0.0003789840480366636,-7.878016443380665,0.028652624540082883
IT,2013,32,32.0,0.00042,-7.77525584668686,0.0004037666659676732,-7.814673406340809,0.03941755965394922
IT,2013,33,33.0,0.00042,-7.77525584668686,0.0004226835297361381,-7.768886815579009,-0.006369031107850809
IT,2013,34,34.0,0.00046,-7.6842840684811335,0.0004607681203289602,-7.682615634289757,-0.0016684341913766332
IT,2013,35,35.0,0.00048,-7.641724454062337,0.0004769839058029676,-7.648027808100149,0.006303354037812348
IT,2013,36,36.0,0.00055,-7.505592279737757,0.0005274167651840347,-7.5475194961846945,0.04192721644693709
IT,2013,37,37.0,0.00058,-7.4524824544238095,0.0005556735381377207,-7.495329597783388,0.04284714335957851
IT,2013,38,38.0,0.00061,-7.402051600796917,0.0006052542265368523,-7.409861979044751,0.007810378247834038
IT,2013,39,39.0,0.00066,-7.3232707229438025,0.0006730270627249549,-7.303725017055289,-0.019545705888513787
IT,2013,40,40.0,0.00075,-7.195437351433918,0.000736752182850734,-7.213258973540226,0.017821622106308332
IT,2013,41,41.0,0.0008,-7.1308988302963465,0.0008136955809897718,-7.113924241037412,-0.01697458925893436
IT,2013,42,42.0,0.00092,-6.991136887921188,0.0009092862054769078,-7.00285065583367,0.011713767912481465
IT,2013,43,43.0,0.00101,-6.897804948128969,0.0009952179202695499,-6.91254882943976,0.01474388131079074
IT,2013,44,44.0,0.00116,-6.759335273863864,0.0010996560893045944,-6.812757794148522,0.05342252028465744
IT,2013,45,45.0,0.00125,-6.684611727667927,0.001223085160299514,-6.706378792404086,0.021767064736159192
IT,2013,46,46.0,0.00134,-6.615085665019317,0.0013596201402587531,-6.600549926881367,-0.014535738137949394
IT,2013,47,47.0,0.00147,-6.522492878191493,0.0014829733642725935,-6.513706176693913,-0.008786701497579763
IT,2013,48,48.0,0.00166,-6.400937676613685,0.0016320292600979936,-6.41793109361933,0.016993417005645384
IT,2013,49,49.0,0.00194,-6.2450673059069,0.0018287083576723553,-6.304145376813409,0.05907807090650863
IT,2013,50,50.0,0.00212,-6.156339190298216,0.0020177549107831144,-6.205769815971098,0.04943062567288159
IT,2013,51,51.0,0.00228,-6.083579836015788,0.0022033294022953754,-6.117785697920448,0.03420586190466057
IT,2013,52,52.0,0.00267,-5.925676806569979,0.0024770089372820677,-6.0007035203740084,0.07502671380402948
IT,2013,53,53.0,0.00277,-5.88890795878289,0.002689339172026625,-5.91845977650463,0.02955181772173976
IT,2013,54,54.0,0.00295,-5.825950108630408,0.002988467833169523,-5.812994453294944,-0.012955655335464833
IT,2013,55,55.0,0.00347,-5.663600685023369,0.003251043492275865,-5.728779259627473,0.06517857460410337
IT,2013,56,56.0,0.00364,-5.615771597333488,0.0036223874459050637,-5.620621955085806,0.004850357752317791
IT,2013,57,57.0,0.00418,-5.477444032445472,0.003980165149376297,-5.526431965728512,0.04898793328303963
IT,2013,58,58.0,0.00443,-5.419355694925093,0.004347284657538084,-5.438203845443787,0.018848150518693707
IT,2013,59,59.0,0.00466,-5.368739830844582,0.004788526258533725,-5.3415325853518265,-0.02720724549275566
IT,2013,60,60.0,0.00527,-5.245724916428866,0.005337756193820333,-5.232949902737085,-0.012775013691781467
IT,2013,61,61.0,0.00584,-5.1430244821420015,0.005799644512115093,-5.1499586543227736,0.00693417218077208
IT,2013,62,62.0,0.00653,-5.031348335693798,0.006385779697487573,-5.053681683015961,0.022333347322163632
IT,2013,63,63.0,0.00701,-4.9604175779356385,0.0070187921710425,-4.959164131154698,-0.0012534467809404148
IT,2013,64,64.0,0.00767,-4.870438663602973,0.007653156029733112,-4.872637163313955,0.0021984997109827376
IT,2013,65,65.0,0.00854,-4.762994271181658,0.008415677324744632,-4.777658964412796,0.014664693231137171
IT,2013,66,66.0,0.00941,-4.6659823253848485,0.009290039762120186,-4.678812446066498,0.012830120681649682
IT,2013,67,67.0,0.01054,-4.552577735868921,0.01013064089878653,-4.592190695320421,0.03961295945150045
IT,2013,68,68.0,0.01124,-4.488276434516592,0.01104519175625964,-4.505760080897283,0.017483646380690665
IT,2013,69,69.0,0.01237,-4.39248109257774,0.012150884124217729,-4.410353344417673,0.017872251839932574
IT,2013,70,70.0,0.01405,-4.265132883202383,0.01342172113836654,-4.31088090392098,0.04574802071859718
IT,2013,71,71.0,0.01488,-4.207737249577191,0.014887780821479495,-4.207214481574876,-0.0005227680023143222
IT,2013,72,72.0,0.01644,-4.108037889354104,0.01644610388756159,-4.107666675564075,-0.0003712137900286905
IT,2013,73,73.0,0.01802,-4.0162730268019455,0.018245844046273507,-4.003817948378431,-0.012455078423514898
IT,2013,74,74.0,0.01988,-3.9180410777537094,0.02039130667711303,-3.8926466122355903,-0.02539446551811908
IT,2013,75,75.0,0.02272,-3.7845096851291866,0.02267327680714995,-3.7865682811432575,0.0020585960140708792
IT,2013,76,76.0,0.02527,-3.678137357582034,0.025534345728741404,-3.667730841739032,-0.010406515843002229
IT,2013,77,77.0,0.02909,-3.537360806475027,0.028594964996826826,-3.5545246257167844,0.017163819241757583
IT,2013,78,78.0,0.0324,-3.4295968561838532,0.03232647509443329,-3.4318687221269184,0.0022718659430651655
IT,2013,79,79.0,0.03767,-3.2788912572781874,0.03683796537062243,-3.301226297930664,0.02233504065247649
IT,2013,80,80.0,0.04344,-3.1363746033564572,0.04184880231849951,-3.173692100891066,0.03731749753460889
IT,2013,81,81.0,0.0491,-3.0138962441816624,0.047646596290043745,-3.0439440829118958,0.030047838730233423
IT,2013,82,82.0,0.05568,-2.888134262955973,0.0545377546334563,-2.9088620715823863,0.020727808626413324
IT,2013,83,83.0,0.0631,-2.7630345094349695,0.06215235745444718,-2.778166530056194,0.015132020621224651
IT,2013,84,84.0,0.07113,-2.643246090236713,0.07100921747131136,-2.6449455868275713,0.0016994965908581072
IT,2013,85,85.0,0.08169,-2.5048236836283593,0.0810841444253238,-2.512267843444148,0.007444159815788609
IT,2014,20,20.0,0.00024,-8.334871634622283,0.0002735379205477275,-8.204070296544124,-0.1308013380781592
IT,2014,21,21.0,0.00026,-8.254828926948747,0.0002907472494051785,-8.143056226953574,-0.11177269999517314
IT,2014,22,22.0,0.00031,-8.078938260485081,0.0003015366714503618,-8.106618919175581,0.027680658690499627
IT,2014,23,23.0,0.00027,-8.2170885989659,0.0002897075460761905,-8.146638605629727,-0.07044999333617241
IT,2014,24,24.0,0.00029,-8.145629634983754,0.00030106095916976284,-8.108197791561562,-0.0374318434221923
IT,2014,25,25.0,0.00032,-8.047189562170502,0.00032030887811873744,-8.046224783598,-0.0009647785725022118
IT,2014,26,26.0,0.00032,-8.047189562170502,0.0003183252586830338,-8.052436871866972,0.005247309696470026
IT,2014,27,27.0,0.00031,-8.078938260485081,0.00031780466716293594,-8.054073618120105,-0.02486464236497632
IT,2014,28,28.0,0.00032,-8.047189562170502,0.0003259488900649358,-8.028769967830584,-0.018419594339917467
IT,2014,29,29.0,0.00033,-8.016417903503749,0.00033520255954590933,-8.000775553508682,-0.015642349995067306
IT,2014,30,30.0,0.00037,-7.902007552326004,0.0003563436243099285,-7.939615055828119,0.03760750350211506
IT,2014,31,31.0,0.00034,-7.986564940354067,0.00036638250483679824,-7.911832675112175,-0.07473226524189247
IT,2014,32,32.0,0.00037,-7.902007552326004,0.0003907321739517658,-7.847488209788368,-0.05451934253763557
IT,2014,33,33.0,0.00041,-7.799353398265921,0.0004092204485499216,-7.801256553116981,0.0019031548510604068
IT,2014,34,34.0,0.00043,-7.751725349276666,0.00044671148386891615,-7.713597621700887,-0.038127727575778536
IT,2014,35,35.0,0.0005,-7.600902459542082,0.00046016634761573413,-7.683922508600189,0.08302004905810723
IT,2014,36,36.0,0.00052,-7.5616817463888015,0.0005086995938580432,-7.583652904527768,0.02197115813896655
IT,2014,37,37.0,0.00059,-7.435388021064509,0.0005366800804019298,-7.530108394428476,0.09472037336396699
IT,2014,38,38.0,0.00063,-7.369790738578696,0.0005839294540325128,-7.4457303803222326,0.07593964174353651
IT,2014,39,39.0,0.00066,-7.3232707229438025,0.000649236370203863,-7.339713700781763,0.01644297783796045
IT,2014,40,40.0,0.00069,-7.278818960372969,0.0007107290089558673,-7.249219341522662,-0.029599618850307152
IT,2014,41,41.0,0.0008,-7.1308988302963465,0.0007847102741089561,-7.150195985875963,0.019297155579616643
IT,2014,42,42.0,0.00086,-7.05857816871672,0.0008772906087400553,-7.038672253617592,-0.019905915099128535
IT,2014,43,43.0,0.001,-6.907755278982137,0.0009612147203235109,-6.9473127396920615,0.03955746070992472
IT,2014,44,44.0,0.00108,-6.830794237846009,0.0010608919779207704,-6.848645236106702,0.01785099826069292
IT,2014,45,45.0,0.00114,-6.776727016575733,0.0011819786411489796,-6.7405654302554225,-0.03616158632031041
IT,2014,46,46.0,0.00132,-6.630123542383857,0.0013147693577429062,-6.634094022087024,0.003970479703166774
IT,2014,47,47.0,0.00145,-6.536191722549654,0.0014365110095512334,-6.545538015424468,0.009346292874813145
IT,2014,48,48.0,0.00164,-6.41305903714603,0.0015830424320481332,-6.448406693611088,0.03534765646505811
IT,2014,49,49.0,0.00186,-6.287178791257027,0.0017760946859591128,-6.333338321667141,0.046159530410114336
IT,2014,50,50.0,0.00208,-6.175387385268911,0.0019622076690739803,-6.2336850778367605,0.05829769256784978
IT,2014,51,51.0,0.00222,-6.110248083097949,0.002145569492602646,-6.144350264123587,0.03410218102563789
IT,2014,52,52.0,0.00248,-5.999496718805246,0.0024174576834021136,-6.0250388350704345,0.02554211626518832
IT,2014,53,53.0,0.00272,-5.907123398674231,0.002628366977702964,-5.941392546669247,0.03426914799501635
IT,2014,54,54.0,0.00306,-5.789340363017848,0.002925185100821162,-5.834397517968538,0.0450571549506904
IT,2014,55,55.0,0.00323,-5.735273141747572,0.0031876724603892674,-5.748464264741065,0.013191122993492677
IT,2014,56,56.0,0.00353,-5.646457408036931,0.003560495485186275,-5.637855562570907,-0.008601845466023939
IT,2014,57,57.0,0.00394,-5.536574555672295,0.003910830219415781,-5.54400559519278,0.007431039520485072
IT,2014,58,58.0,0.00439,-5.428426051895057,0.004275890347618042,-5.454762929829611,0.02633687793455408
IT,2014,59,59.0,0.00478,-5.343314732478772,0.004713625535300394,-5.357297914343785,0.013983181865012462
IT,2014,60,60.0,0.00523,-5.253344000905305,0.005255466215672,-5.248486560097134,-0.004857440808171631
IT,2014,61,61.0,0.0058,-5.149897361429764,0.005718027140451661,-5.164131438599462,0.014234077169698267
IT,2014,62,62.0,0.00637,-5.056155809398065,0.006302211353453864,-5.066854698688976,0.010698889290910785
IT,2014,63,63.0,0.00706,-4.953310227476987,0.006929651376871379,-4.971945773413499,0.01863554593651262
IT,2014,64,64.0,0.00753,-4.888860237170335,0.007551454652080004,-4.886015065129851,-0.0028451720404838454
IT,2014,65,65.0,0.00828,-4.793912310584969,0.00829854730409134,-4.791674803101456,-0.002237507483513035
IT,2014,66,66.0,0.00935,-4.672378935681541,0.009160501135248382,-4.6928543927043345,0.020475457022793186
IT,2014,67,67.0,0.01022,-4.583408694206579,0.009981070328510325,-4.607064947063626,0.0236562528570472
IT,2014,68,68.0,0.01119,-4.492734756658304,0.010866796933809177,-4.522043291575587,0.029308534917283247
IT,2014,69,69.0,0.01239,-4.390865583341086,0.011948567072799258,-4.427143918020427,0.036278334679340496
IT,2014,70,70.0,0.0135,-4.305065593537753,0.013186465274708304,-4.328564333405562,0.023498739867808816
IT,2014,71,71.0,0.01487,-4.208409518510074,0.014612977550472134,-4.225845271761784,0.01743575325171065
IT,2014,72,72.0,0.01619,-4.123361511292593,0.016113087325389446,-4.128123459844201,0.004761948551608164
IT,2014,73,73.0,0.0177,-4.034190639402354,0.01787200861075977,-4.02451955485372,-0.009671084548633857
IT,2014,74,74.0,0.01969,-3.927644386331103,0.019951237565966038,-3.914464104188499,-0.013180282142604138
IT,2014,75,75.0,0.02173,-3.8290614847137987,0.022169516875100388,-3.8090370474226485,-0.02002443729115022
IT,2014,76,76.0,0.0249,-3.6928874755114753,0.02495541300689301,-3.6906645261316764,-0.002222949379798944
IT,2014,77,77.0,0.02769,-3.5866839417992664,0.02793379172935282,-3.577918149938165,-0.00876579186110149
IT,2014,78,78.0,0.03176,-3.449547642603202,0.031584503622836144,-3.455088670352997,0.0055410277497949245
IT,2014,79,79.0,0.03641,-3.312911816794795,0.036005397717421776,-3.3240864151703455,0.01117459837555046
IT,2014,80,80.0,0.04131,-3.1866506775734638,0.04087081035673874,-3.197339153935799,0.010688476362335386
IT,2014,81,81.0,0.04717,-3.053997181685967,0.04659481525338385,-3.0662660046974617,0.012268823011494678
IT,2014,82,82.0,0.05422,-2.9147054349116175,0.0533706327757946,-2.9304946323116927,0.015789197400075228
IT,2014,83,83.0,0.06105,-2.7960620784254235,0.06088881700370341,-2.7987057499671497,0.002643671541726178
IT,2014,84,84.0,0.07109,-2.6438085990407454,0.06970653496030048,-2.6634612072132784,0.019652608172533004
IT,2014,85,85.0,0.07887,-2.5399543515722374,0.07969875865127042,-2.529501268573632,-0.010453082998605367
IT,2015,20,20.0,0.00026,-8.254828926948747,0.00027690195178616016,-8.191847079108118,-0.06298184784062855
IT,2015,21,21.0,0.00031,-8.078938260485081,0.0002938753058731475,-8.132355010277198,0.05341674979211675
IT,2015,22,22.0,0.00029,-8.145629634983754,0.00030487354109499156,-8.09561348669592,-0.05001614828783474
IT,2015,23,23.0,0.00027,-8.2170885989659,0.0002928461905072696,-8.135863033854326,-0.08122556511157342
IT,2015,24,24.0,0.0003,-8.111728083308073,0.00030417326674149443,-8.097913062535008,-0.01381502077306429
IT,2015,25,25.0,0.00032,-8.047189562170502,0.00032343080772825335,-8.036525353366278,-0.010664208804223918
IT,2015,26,26.0,0.00034,-7.986564940354067,0.00032124665115940197,-8.04330134621571,0.05673640586164286
IT,2015,27,27.0,0.00032,-8.047189562170502,0.0003209555018793281,-8.044208067872258,-0.002981494298243348
IT,2015,28,28.0,0.00031,-8.078938260485081,0.00032889734222228846,-8.019764885609792,-0.0591733748752894
IT,2015,29,29.0,0.0003,-8.111728083308073,0.00033811011478746043,-7.992138932142289,-0.11958915116578339
IT,2015,30,30.0,0.00035,-7.957577403480815,0.00035935806429130974,-7.931191272973367,-0.02638613050744798
IT,2015,31,31.0,0.00042,-7.77525584668686,0.0003695578686790406,-7.9032032163635515,0.12794736967669174
IT,2015,32,32.0,0.00039,-7.849363818840582,0.0003940178668334685,-7.8391143024014305,-0.01024951643915184
IT,2015,33,33.0,0.0004,-7.824046010856292,0.0004126147451908886,-7.792996220711954,-0.03104979014433784
IT,2015,34,34.0,0.00048,-7.641724454062337,0.0004502572711387518,-7.705691424924219,0.06396697086188219
IT,2015,35,35.0,0.00046,-7.6842840684811335,0.0004644007691650361,-7.674762651886448,-0.009521416594685306
IT,2015,36,36.0,0.00053,-7.542633551418106,0.0005134118888508202,-7.57443213270377,0.031798581285663374
IT,2015,37,37.0,0.00053,-7.542633551418106,0.0005414643649399414,-7.52123330174049,-0.021400249677616223
IT,2015,38,38.0,0.00059,-7.435388021064509,0.0005892987809135822,-7.436577234825105,0.0011892137605959974
IT,2015,39,39.0,0.00071,-7.250245587928913,0.0006552263164032002,-7.330529860781475,0.08028427285256168
IT,2015,40,40.0,0.00075,-7.195437351433918,0.000717281111948637,-7.240042727328817,0.04460537589489899
IT,2015,41,41.0,0.0008,-7.1308988302963465,0.0007920073290093597,-7.140939912392968,0.010041082096621246
IT,2015,42,42.0,0.00088,-7.035588650492022,0.0008853468651175253,-7.029531051758069,-0.006057598733952396
IT,2015,43,43.0,0.00101,-6.897804948128969,0.0009697798744118116,-6.938441445816241,0.040636497687271955
IT,2015,44,44.0,0.00105,-6.8589651148127055,0.0010706522554705176,-6.839487231677628,-0.019477883135077256
IT,2015,45,45.0,0.00127,-6.668738378511637,0.00119233531099805,-6.731841448723875,0.06310307021223771
IT,2015,46,46.0,0.00139,-6.578451531839537,0.0013260721074649343,-6.625534009010009,0.04708247717047165
IT,2015,47,47.0,0.00157,-6.45667965962192,0.0014482274078359786,-6.537414947739129,0.08073528811720898
IT,2015,48,48.0,0.00167,-6.394931652553473,0.0015954017074394913,-6.440629720261234,0.04569806770776097
IT,2015,49,49.0,0.00186,-6.287178791257027,0.0017893753883459422,-6.3258886650831,0.038709873826072716
IT,2015,50,50.0,0.00209,-6.170591213005418,0.0019762355739207415,-6.226561469191085,0.055970256185667644
IT,2015,51,51.0,0.00234,-6.057604349612527,0.0021601635656976034,-6.137571335293044,0.07996698568051741
IT,2015,52,52.0,0.00253,-5.979535976242708,0.0024325169349347876,-6.018828781981878,0.039292805739170156
IT,2015,53,53.0,0.00278,-5.885304351279592,0.002643793650318727,-5.9355404045471305,0.05023605326753877
IT,2015,54,54.0,0.00303,-5.799192659460859,0.0029412055324630104,-5.828935736621601,0.02974307716074165
IT,2015,55,55.0,0.00336,-5.6958143050070245,0.003203725557496048,-5.743440909656947,0.0476266046499223
IT,2015,56,56.0,0.00363,-5.618522630705377,0.003576188280161472,-5.633457772005022,0.01493514129964435
IT,2015,57,57.0,0.00419,-5.47505454504809,0.003928407955813782,-5.5395210354780975,0.06446649043000718
IT,2015,58,58.0,0.00428,-5.453802269388432,0.004293997040640805,-5.450537268710507,-0.003265000677925123
IT,2015,59,59.0,0.00487,-5.324661341887639,0.004732627143594338,-5.353274809188996,0.02861346730135672
IT,2015,60,60.0,0.00546,-5.2103064892253235,0.005276344192056816,-5.244521808943175,0.034215319717851855
IT,2015,61,61.0,0.00589,-5.134499281318642,0.005738745021265044,-5.160514729965576,0.026015448646933947
IT,2015,62,62.0,0.00641,-5.049896008049559,0.00632343239428061,-5.06349311788814,0.013597109838581645
IT,2015,63,63.0,0.00718,-4.936455895922005,0.006952290773793418,-4.968684065974074,0.03222817005206924
IT,2015,64,64.0,0.00788,-4.843427375112349,0.007577278353481115,-4.882601200072975,0.039173824960625936
IT,2015,65,65.0,0.00839,-4.780714758503022,0.008328281514031553,-4.788098144922879,0.007383386419856919
IT,2015,66,66.0,0.00934,-4.673449026741386,0.009193385029113404,-4.6892710721196025,0.015822045378216743
IT,2015,67,67.0,0.01023,-4.582430699018602,0.010019027608105144,-4.603269233133886,0.020838534115283913
IT,2015,68,68.0,0.01124,-4.488276434516592,0.010912045263868655,-4.517888029807829,0.029611595291236803
IT,2015,69,69.0,0.01252,-4.380427913310185,0.01199987334432098,-4.422859183889756,0.04243127057957086
IT,2015,70,70.0,0.01369,-4.291089639681779,0.013246104706776533,-4.324051754166013,0.03296211448423403
IT,2015,71,71.0,0.01518,-4.187776507014653,0.01468261793133343,-4.221090938498142,0.03331443148348878
IT,2015,72,72.0,0.01696,-4.07689764861838,0.01619742245950476,-4.1229031568407075,0.04600550822232741
IT,2015,73,73.0,0.01869,-3.9797666575146655,0.017966672295584407,-4.019236776437511,0.039470118922845465
IT,2015,74,74.0,0.02042,-3.8912404662456175,0.020062626627992377,-3.9088965664361885,0.017656100190571067
IT,2015,75,75.0,0.02275,-3.783190133585178,0.022296996113822746,-3.8033033130054044,0.0201131794202265
IT,2015,76,76.0,0.02569,-3.661653467860345,0.025101889652687018,-3.6848121507105596,0.023158682850214607
IT,2015,77,77.0,0.02875,-3.5491175117387774,0.028101047396936252,-3.57194842942477,0.022830917685992436
IT,2015,78,78.0,0.03306,-3.409431186589259,0.031772210841424946,-3.449163244156695,0.03973205756743603
IT,2015,79,79.0,0.03755,-3.2820819007719932,0.03621605272064169,-3.3182528131216373,0.03617091234964409
IT,2015,80,80.0,0.04309,-3.1444643273543904,0.04111818753789915,-3.191304736192385,0.04684040883799456
IT,2015,81,81.0,0.04867,-3.022692455136774,0.04686098888922131,-3.060569743068788,0.037877287932013726
IT,2015,82,82.0,0.05711,-2.8627760463053655,0.05366607183313785,-2.9249742865817843,0.06219824027641874
IT,2015,83,83.0,0.06527,-2.729222766335011,0.061208793786025825,-2.79346441047203,0.06424164413701883
IT,2015,84,84.0,0.07476,-2.593472296394775,0.07003667372476222,-2.6587362637721457,0.0652639673773705
IT,2015,85,85.0,0.08506,-2.4643983891566497,0.0800500252155063,-2.5251035245425073,0.060705135385857645
IT,2016,20,20.0,0.00026,-8.254828926948747,0.0002631572704524116,-8.242758717998127,-0.012070208950619943
IT,2016,21,21.0,0.00029,-8.145629634983754,0.0002810642478706784,-8.176927274655519,0.0312976396717648
IT,2016,22,22.0,0.00029,-8.145629634983754,0.0002912137984039953,-8.141452858135255,-0.004176776848499486
IT,2016,23,23.0,0.00028,-8.180720954795024,0.0002799932677005251,-8.18074499901078,2.4044215756191534e-05
IT,2016,24,24.0,0.00028,-8.180720954795024,0.0002914183804583471,-8.140750589808231,-0.03997036498679307
IT,2016,25,25.0,0.0003,-8.111728083308073,0.0003106247337220455,-8.0769250183466,-0.034803064961472785
IT,2016,26,26.0,0.0003,-8.111728083308073,0.0003092525629178779,-8.081352259198523,-0.030375824109549754
IT,2016,27,27.0,0.0003,-8.111728083308073,0.00030803422868789935,-8.085299649061845,-0.02642843424622754
IT,2016,28,28.0,0.00032,-8.047189562170502,0.00031678967787505567,-8.057272481019925,0.010082918849423805
IT,2016,29,29.0,0.00032,-8.047189562170502,0.0003261634800763841,-8.028111829665999,-0.01907773250450262
IT,2016,30,30.0,0.00035,-7.957577403480815,0.0003469681169089145,-7.966277664345709,0.008700260864894283
IT,2016,31,31.0,0.00032,-8.047189562170502,0.000356510708587142,-7.939146280448458,-0.10804328172204336
